transaction_id,date,customer_id,product_name,category,quantity,unit_price,total_amount,region,payment_method,shipping_cost
T1284,2022-01-06,C1909,Yoga Mat,Sports,1,29.99,29.99,West,PayPal,0.0
T1285,2022-01-06,C1965,Desk Lamp,Home,1,34.01,34.01,West,Credit Card,4.99
T1286,2022-01-06,C4437,Running Shoes,Sports,1,112.33,112.33,East,Debit Card,0.0
T1287,2022-01-06,C4398,Wireless Earbuds,Electronics,1,79.99,79.99,West,Debit Card,9.99
T1288,2022-01-06,C1021,Phone Case,Electronics,2,19.99,39.98,North,Credit Card,4.99
T1289,2022-01-06,C3247,Running Shoes,Sports,3,119.99,359.97,Central,Gift Card,0.0
T1290,2022-01-06,C1499,Laptop Stand,Electronics,1,49.99,49.99,North,Debit Card,4.99
T1291,2022-01-06,C2872,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Credit Card,4.99
T1292,2022-01-06,C3588,Backpack,Office,2,59.99,119.98,Central,Debit Card,9.99
T1293,2022-01-06,C1006,Coffee Maker,Home,1,89.99,89.99,Central,PayPal,0.0
T1294,2022-01-06,C3721,Backpack,Office,1,59.99,59.99,North,PayPal,0.0
T1295,2022-01-06,C4221,Notebook Set,Office,1,14.99,14.99,Central,Credit Card,4.99
T1296,2022-01-06,C2529,Phone Case,Electronics,1,16.54,16.54,East,Credit Card,4.99
T1297,2022-01-06,C4002,Yoga Mat,Sports,3,29.99,89.97,North,PayPal,0.0
T1298,2022-01-06,C2386,Wireless Earbuds,Electronics,2,79.99,159.98,South,Gift Card,9.99
T1299,2022-01-06,C4323,Phone Case,Electronics,1,19.99,19.99,South,Credit Card,9.99
T1300,2022-01-06,C4240,Phone Case,Electronics,1,15.8,15.8,South,Credit Card,4.99
T1301,2022-01-06,C4339,Laptop Stand,Electronics,1,49.99,49.99,Central,Gift Card,4.99
T1302,2022-01-06,C1782,Wireless Earbuds,Electronics,1,79.99,79.99,East,PayPal,0.0
T1303,2022-01-06,C1509,Bluetooth Speaker,Electronics,1,69.99,69.99,East,Gift Card,4.99
T1304,2022-01-06,C4917,Kitchen Knife Set,Home,1,99.99,99.99,West,PayPal,0.0
T1305,2022-01-06,C2504,Phone Case,Electronics,2,19.99,39.98,Central,PayPal,0.0
T1306,2022-01-06,C2763,Kitchen Knife Set,Home,1,99.99,99.99,Central,Debit Card,9.99
T1307,2022-01-06,C1327,Laptop Stand,Electronics,1,49.99,49.99,East,PayPal,4.99
T1308,2022-01-06,C2745,Phone Case,Electronics,3,19.99,59.97,South,Gift Card,4.99
T1309,2022-01-06,C2444,Phone Case,Electronics,2,18.47,36.94,Central,Gift Card,4.99
T1310,2022-01-06,C4882,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Credit Card,9.99
T1311,2022-01-06,C3101,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Credit Card,0.0
T1312,2022-01-06,C2794,Backpack,Office,1,59.99,59.99,North,Debit Card,0.0
T1313,2022-01-06,C2500,Running Shoes,Sports,1,119.99,119.99,East,Gift Card,9.99
T1314,2022-01-06,C3781,Wireless Earbuds,Electronics,1,79.99,79.99,West,PayPal,4.99
T1315,2022-01-06,C3350,Phone Case,Electronics,2,19.99,39.98,South,PayPal,4.99
T1316,2022-01-06,C2022,Water Bottle,Sports,1,24.99,24.99,North,Credit Card,9.99
T1317,2022-01-06,C2585,Coffee Maker,Home,1,89.99,89.99,Central,Credit Card,4.99
T1318,2022-01-06,C1878,Laptop Stand,Electronics,1,49.99,49.99,Central,PayPal,9.99
T1319,2022-01-06,C1555,Phone Case,Electronics,1,19.99,19.99,North,Gift Card,0.0
T1320,2022-01-06,C1359,Kitchen Knife Set,Home,2,99.99,199.98,East,PayPal,9.99
T1321,2022-01-06,C2189,Yoga Mat,Sports,2,29.99,59.98,East,Debit Card,9.99
T1322,2022-01-07,C3612,Kitchen Knife Set,Home,1,99.99,99.99,South,PayPal,9.99
T1323,2022-01-07,C1568,Running Shoes,Sports,1,94.82,94.82,South,Gift Card,0.0
T1324,2022-01-07,C2511,Water Bottle,Sports,1,24.99,24.99,West,Debit Card,9.99
T1325,2022-01-07,C3936,Yoga Mat,Sports,1,24.88,24.88,West,Gift Card,4.99
T1326,2022-01-07,C3631,Backpack,Office,1,56.66,56.66,North,Gift Card,4.99
T1327,2022-01-07,C1525,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Debit Card,0.0
T1328,2022-01-07,C4556,Desk Lamp,Home,1,39.99,39.99,North,Credit Card,9.99
T1329,2022-01-07,C1663,Coffee Maker,Home,1,89.99,89.99,East,Debit Card,4.99
T1330,2022-01-07,C4464,Notebook Set,Office,1,14.99,14.99,North,PayPal,0.0
T1331,2022-01-07,C2124,Bluetooth Speaker,Electronics,1,69.99,69.99,South,PayPal,9.99
T1332,2022-01-07,C3424,Notebook Set,Office,1,13.16,13.16,Central,Debit Card,0.0
T1333,2022-01-07,C4694,Bluetooth Speaker,Electronics,2,69.99,139.98,Central,PayPal,9.99
T1334,2022-01-07,C1116,Wireless Earbuds,Electronics,1,79.99,79.99,North,Credit Card,9.99
T1335,2022-01-07,C1863,Backpack,Office,1,59.99,59.99,Central,Gift Card,9.99
T1336,2022-01-07,C3234,Bluetooth Speaker,Electronics,1,64.94,64.94,East,PayPal,4.99
T1337,2022-01-07,C3805,Running Shoes,Sports,1,119.99,119.99,West,PayPal,4.99
T1338,2022-01-07,C1647,Yoga Mat,Sports,1,29.99,29.99,West,Gift Card,4.99
T1339,2022-01-07,C3484,Phone Case,Electronics,1,19.99,19.99,South,PayPal,9.99
T1340,2022-01-07,C4525,Water Bottle,Sports,2,24.99,49.98,East,Gift Card,0.0
T1341,2022-01-07,C1434,Water Bottle,Sports,1,24.99,24.99,East,Debit Card,4.99
T1342,2022-01-07,C2015,Yoga Mat,Sports,1,29.99,29.99,South,Credit Card,0.0
T1343,2022-01-07,C4539,Laptop Stand,Electronics,1,49.99,49.99,Central,Gift Card,0.0
T1344,2022-01-07,C4824,Coffee Maker,Home,1,89.99,89.99,Central,PayPal,0.0
T1345,2022-01-07,C3108,Coffee Maker,Home,1,89.99,89.99,West,Gift Card,4.99
T1346,2022-01-07,C3070,Phone Case,Electronics,2,18.77,37.54,West,Debit Card,0.0
T1347,2022-01-07,C1207,Backpack,Office,1,59.99,59.99,East,Gift Card,9.99
T1348,2022-01-07,C2170,Bluetooth Speaker,Electronics,3,69.99,209.97,Central,Credit Card,0.0
T1349,2022-01-07,C2498,Desk Lamp,Home,2,32.11,64.22,West,PayPal,0.0
T1350,2022-01-07,C2484,Desk Lamp,Home,1,34.49,34.49,Central,PayPal,0.0
T1351,2022-01-07,C4130,Desk Lamp,Home,1,39.99,39.99,Central,PayPal,9.99
T1352,2022-01-07,C1527,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Gift Card,4.99
T1353,2022-01-07,C2497,Water Bottle,Sports,1,24.99,24.99,South,Debit Card,9.99
T1354,2022-01-07,C1164,Notebook Set,Office,1,14.99,14.99,North,Credit Card,0.0
T1355,2022-01-07,C2940,Kitchen Knife Set,Home,1,99.99,99.99,Central,Gift Card,0.0
T1356,2022-01-07,C1572,Backpack,Office,1,59.99,59.99,East,PayPal,0.0
T1357,2022-01-07,C4028,Desk Lamp,Home,1,39.99,39.99,East,PayPal,9.99
T1358,2022-01-07,C3902,Notebook Set,Office,2,14.99,29.98,Central,PayPal,4.99
T1359,2022-01-07,C3759,Wireless Earbuds,Electronics,1,79.99,79.99,North,Gift Card,9.99
T1360,2022-01-07,C3970,Laptop Stand,Electronics,2,49.99,99.98,North,Gift Card,4.99
T1361,2022-01-07,C4179,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Debit Card,9.99
T1362,2022-01-07,C1698,Wireless Earbuds,Electronics,1,79.99,79.99,Central,Gift Card,0.0
T1363,2022-01-07,C3345,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Debit Card,0.0
T1364,2022-01-07,C1620,Phone Case,Electronics,1,19.99,19.99,West,Debit Card,4.99
T1365,2022-01-07,C4770,Notebook Set,Office,2,14.99,29.98,West,Credit Card,9.99
T1366,2022-01-07,C3297,Coffee Maker,Home,2,89.99,179.98,East,Gift Card,9.99
T1367,2022-01-07,C1709,Desk Lamp,Home,2,39.99,79.98,West,PayPal,9.99
T1368,2022-01-07,C4553,Water Bottle,Sports,1,24.99,24.99,East,Gift Card,0.0
T1369,2022-01-07,C2222,Running Shoes,Sports,1,119.99,119.99,South,PayPal,4.99
T1370,2022-01-07,C3887,Kitchen Knife Set,Home,2,99.99,199.98,West,PayPal,4.99
T1371,2022-01-08,C4827,Water Bottle,Sports,2,24.99,49.98,East,PayPal,0.0
T1372,2022-01-08,C2555,Backpack,Office,1,59.99,59.99,West,PayPal,0.0
T1373,2022-01-08,C1323,Laptop Stand,Electronics,2,47.04,94.09,East,Gift Card,9.99
T1374,2022-01-08,C1876,Laptop Stand,Electronics,2,49.99,99.98,South,,9.99
T1375,2022-01-08,C1447,Kitchen Knife Set,Home,1,99.99,99.99,Central,Debit Card,0.0
T1376,2022-01-08,C3175,Wireless Earbuds,Electronics,2,79.99,159.98,South,Debit Card,0.0
T1377,2022-01-08,C3938,Yoga Mat,Sports,2,29.99,59.98,West,Credit Card,9.99
T1378,2022-01-08,C4805,Coffee Maker,Home,1,77.4,77.4,South,Gift Card,9.99
T1379,2022-01-08,C1816,Phone Case,Electronics,2,19.99,39.98,East,PayPal,4.99
T1380,2022-01-08,C3671,Bluetooth Speaker,Electronics,1,63.25,63.25,Central,Debit Card,9.99
T1381,2022-01-08,C4836,Kitchen Knife Set,Home,2,99.99,199.98,North,Debit Card,4.99
T1382,2022-01-08,C1148,Coffee Maker,Home,1,89.99,89.99,West,Gift Card,0.0
T1383,2022-01-08,C4793,Kitchen Knife Set,Home,2,99.99,199.98,East,Credit Card,0.0
T1384,2022-01-08,C1439,Laptop Stand,Electronics,1,49.99,49.99,East,PayPal,4.99
T1385,2022-01-08,C3023,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Gift Card,4.99
T1386,2022-01-08,C2354,Running Shoes,Sports,2,119.99,239.98,South,Gift Card,9.99
T1387,2022-01-08,C1057,Laptop Stand,Electronics,1,49.99,49.99,East,PayPal,9.99
T1388,2022-01-08,C1718,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Gift Card,4.99
T1389,2022-01-08,C2641,Notebook Set,Office,3,14.99,44.97,North,Debit Card,0.0
T1390,2022-01-08,C2016,Phone Case,Electronics,3,19.99,59.97,North,PayPal,4.99
T1391,2022-01-08,C2093,Running Shoes,Sports,1,119.99,119.99,East,PayPal,9.99
T1392,2022-01-08,C2071,Kitchen Knife Set,Home,1,99.99,99.99,East,Debit Card,0.0
T1393,2022-01-08,C2660,Bluetooth Speaker,Electronics,1,56.79,56.79,Central,PayPal,9.99
T1394,2022-01-08,C4852,Yoga Mat,Sports,1,29.99,29.99,East,PayPal,9.99
T1395,2022-01-08,C1547,Running Shoes,Sports,1,119.99,119.99,West,Debit Card,4.99
T1396,2022-01-08,C2530,Kitchen Knife Set,Home,1,99.99,99.99,West,Gift Card,9.99
T1397,2022-01-08,C4120,Bluetooth Speaker,Electronics,2,69.99,139.98,South,Credit Card,9.99
T1398,2022-01-08,C2481,Phone Case,Electronics,2,19.99,39.98,North,Credit Card,0.0
T1399,2022-01-08,C1828,Notebook Set,Office,2,14.99,29.98,Central,Debit Card,0.0
T1400,2022-01-08,C2809,Water Bottle,Sports,1,24.99,24.99,North,Debit Card,9.99
T1401,2022-01-08,C4681,Backpack,Office,1,59.99,59.99,Central,Gift Card,0.0
T1402,2022-01-08,C3309,Phone Case,Electronics,1,16.65,16.65,North,Gift Card,9.99
T1403,2022-01-08,C2621,Laptop Stand,Electronics,1,49.99,49.99,East,Credit Card,9.99
T1404,2022-01-08,C1185,Running Shoes,Sports,1,119.99,119.99,West,PayPal,9.99
T1405,2022-01-08,C1246,Yoga Mat,Sports,2,29.99,59.98,North,Gift Card,0.0
T1406,2022-01-08,C4149,Laptop Stand,Electronics,1,49.99,49.99,South,Gift Card,4.99
T1407,2022-01-08,C4756,Desk Lamp,Home,1,39.99,39.99,West,Gift Card,0.0
T1408,2022-01-08,C4582,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Debit Card,9.99
T1409,2022-01-08,C2609,Water Bottle,Sports,2,23.7,47.41,Central,Debit Card,9.99
T1410,2022-01-08,C4097,Running Shoes,Sports,1,119.99,119.99,North,PayPal,4.99
T1411,2022-01-08,C2737,Bluetooth Speaker,Electronics,1,69.99,69.99,Central,Gift Card,0.0
T1412,2022-01-08,C1635,Running Shoes,Sports,1,119.99,119.99,East,Debit Card,9.99
T1413,2022-01-08,C3518,Yoga Mat,Sports,2,26.45,52.9,North,Debit Card,0.0
T1414,2022-01-08,C3448,Yoga Mat,Sports,1,22.69,22.69,North,Debit Card,9.99
T1415,2022-01-08,C1959,Wireless Earbuds,Electronics,2,79.99,159.98,Central,Debit Card,0.0
T1416,2022-01-08,C2184,Coffee Maker,Home,2,89.99,179.98,South,PayPal,9.99
T1417,2022-01-08,C4352,Backpack,Office,1,59.99,59.99,East,Debit Card,4.99
T1418,2022-01-08,C3135,Coffee Maker,Home,1,89.99,89.99,South,Gift Card,4.99
T1419,2022-01-08,C4603,Laptop Stand,Electronics,3,46.98,140.93,South,Gift Card,9.99
T1420,2022-01-08,C3635,Phone Case,Electronics,1,16.37,16.37,West,PayPal,9.99
T1421,2022-01-08,C2228,Desk Lamp,Home,1,39.99,39.99,West,Debit Card,9.99
T1422,2022-01-08,C1923,Phone Case,Electronics,2,19.99,39.98,East,Debit Card,4.99
T1423,2022-01-08,C4964,Wireless Earbuds,Electronics,2,79.99,159.98,West,Debit Card,4.99
T1424,2022-01-08,C2352,Running Shoes,Sports,3,119.99,359.97,North,Gift Card,4.99
T1425,2022-01-08,C4397,Yoga Mat,Sports,2,29.99,59.98,South,Credit Card,4.99
T1426,2022-01-08,C3469,Desk Lamp,Home,1,39.99,39.99,North,Credit Card,0.0
T1427,2022-01-08,C3289,Backpack,Office,1,59.99,59.99,South,Gift Card,0.0
T1428,2022-01-08,C4723,Water Bottle,Sports,2,24.99,49.98,North,Debit Card,0.0
T1429,2022-01-08,C2961,Kitchen Knife Set,Home,1,94.98,94.98,South,Debit Card,4.99
T1430,2022-01-08,C4176,Running Shoes,Sports,1,119.99,119.99,East,Gift Card,4.99
T1431,2022-01-08,C2263,Notebook Set,Office,2,14.99,29.98,East,PayPal,9.99
T1432,2022-01-08,C4288,Phone Case,Electronics,1,19.99,19.99,West,PayPal,0.0
T1433,2022-01-08,C1187,Water Bottle,Sports,1,24.99,24.99,Central,Debit Card,9.99
T1434,2022-01-09,C3392,Coffee Maker,Home,1,77.45,77.45,Central,Gift Card,4.99
T1435,2022-01-09,C1942,Coffee Maker,Home,1,89.99,89.99,West,Debit Card,4.99
T1436,2022-01-09,C3805,Notebook Set,Office,2,14.99,29.98,East,PayPal,4.99
T1437,2022-01-09,C3009,Kitchen Knife Set,Home,1,99.99,99.99,West,Debit Card,9.99
T1438,2022-01-09,C3950,Water Bottle,Sports,3,24.99,74.97,Central,Gift Card,0.0
T1439,2022-01-09,C4920,Notebook Set,Office,1,14.99,14.99,North,Credit Card,0.0
T1440,2022-01-09,C1563,Bluetooth Speaker,Electronics,1,52.58,52.58,South,Credit Card,9.99
T1441,2022-01-09,C2528,Coffee Maker,Home,2,76.59,153.19,North,Gift Card,9.99
T1442,2022-01-09,C2684,Phone Case,Electronics,1,17.12,17.12,North,Credit Card,9.99
T1443,2022-01-09,C2174,Kitchen Knife Set,Home,3,99.99,299.97,North,Gift Card,0.0
T1444,2022-01-09,C3147,Yoga Mat,Sports,1,29.99,29.99,South,Debit Card,0.0
T1445,2022-01-09,C4339,Backpack,Office,3,59.99,179.97,East,PayPal,4.99
T1446,2022-01-09,C2663,Yoga Mat,Sports,1,29.99,29.99,West,Debit Card,9.99
T1447,2022-01-09,C4391,Running Shoes,Sports,2,119.99,239.98,North,Credit Card,0.0
T1448,2022-01-09,C3263,Desk Lamp,Home,1,39.99,39.99,West,Credit Card,9.99
T1449,2022-01-09,C1338,Wireless Earbuds,Electronics,3,79.99,239.97,West,Gift Card,9.99
T1450,2022-01-09,C4514,Water Bottle,Sports,1,24.99,24.99,North,Credit Card,0.0
T1451,2022-01-09,C3835,Running Shoes,Sports,1,119.99,119.99,Central,Gift Card,4.99
T1452,2022-01-09,C3803,Wireless Earbuds,Electronics,3,79.99,239.97,East,Credit Card,0.0
T1453,2022-01-09,C1590,Water Bottle,Sports,1,19.78,19.78,West,Credit Card,4.99
T1454,2022-01-09,C3321,Coffee Maker,Home,1,89.99,89.99,West,PayPal,4.99
T1455,2022-01-09,C3966,Kitchen Knife Set,Home,1,94.76,94.76,North,PayPal,0.0
T1456,2022-01-09,C4435,Yoga Mat,Sports,1,29.99,29.99,North,PayPal,9.99
T1457,2022-01-09,C2624,Backpack,Office,1,59.99,59.99,East,Credit Card,9.99
T1458,2022-01-09,C2845,Laptop Stand,Electronics,1,49.99,49.99,West,Debit Card,4.99
T1459,2022-01-09,C2768,Notebook Set,Office,2,14.99,29.98,South,Gift Card,0.0
T1460,2022-01-09,C2009,Backpack,Office,1,59.99,59.99,North,Credit Card,4.99
T1461,2022-01-09,C4210,Coffee Maker,Home,1,89.99,89.99,South,Gift Card,4.99
T1462,2022-01-09,C2262,Water Bottle,Sports,3,18.77,56.31,West,PayPal,4.99
T1463,2022-01-09,C2838,Yoga Mat,Sports,2,23.62,47.23,Central,Gift Card,0.0
T1464,2022-01-09,C3445,Wireless Earbuds,Electronics,1,68.86,68.86,Central,PayPal,4.99
T1465,2022-01-09,C2588,Wireless Earbuds,Electronics,1,79.99,79.99,North,Debit Card,9.99
T1466,2022-01-09,C2559,Notebook Set,Office,1,14.99,14.99,,Debit Card,4.99
T1467,2022-01-09,C1597,Laptop Stand,Electronics,1,49.99,49.99,North,Debit Card,4.99
T1468,2022-01-09,C2983,Laptop Stand,Electronics,1,49.99,49.99,North,PayPal,4.99
T1469,2022-01-09,C3030,Running Shoes,Sports,1,119.99,119.99,Central,Debit Card,4.99
T1470,2022-01-09,C2620,Yoga Mat,Sports,1,22.53,22.53,East,Gift Card,4.99
T1471,2022-01-09,C4340,Phone Case,Electronics,1,19.99,19.99,Central,Debit Card,4.99
T1472,2022-01-09,C3847,Water Bottle,Sports,3,24.99,74.97,South,Gift Card,4.99
T1473,2022-01-09,C4967,Coffee Maker,Home,3,89.99,269.97,East,PayPal,9.99
T1474,2022-01-09,C4963,Kitchen Knife Set,Home,1,99.99,99.99,Central,Debit Card,4.99
T1475,2022-01-09,C4218,Desk Lamp,Home,1,39.99,39.99,West,PayPal,0.0
T1476,2022-01-09,C3234,Backpack,Office,1,59.99,59.99,South,Credit Card,9.99
T1477,2022-01-09,C1858,Phone Case,Electronics,2,19.99,39.98,West,PayPal,9.99
T1478,2022-01-09,C4259,Yoga Mat,Sports,1,29.99,29.99,West,Gift Card,0.0
T1479,2022-01-09,C2034,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Gift Card,4.99
T1480,2022-01-09,C3449,Yoga Mat,Sports,2,29.99,59.98,West,Gift Card,9.99
T1481,2022-01-09,C4562,Notebook Set,Office,2,14.99,29.98,West,Credit Card,4.99
T1482,2022-01-10,C3199,Kitchen Knife Set,Home,2,99.99,199.98,Central,Credit Card,0.0
T1483,2022-01-10,C2454,Running Shoes,Sports,2,119.99,239.98,South,Credit Card,9.99
T1484,2022-01-10,C2636,Bluetooth Speaker,Electronics,1,69.99,69.99,East,Gift Card,0.0
T1485,2022-01-10,C4059,Wireless Earbuds,Electronics,1,63.54,63.54,Central,,4.99
T1486,2022-01-10,C4163,Water Bottle,Sports,1,24.99,24.99,Central,Debit Card,4.99
T1487,2022-01-10,C2210,Wireless Earbuds,Electronics,2,79.99,159.98,West,Credit Card,0.0
T1488,2022-01-10,C2865,Kitchen Knife Set,Home,3,81.23,243.69,South,Gift Card,4.99
T1489,2022-01-10,C2853,Phone Case,Electronics,1,17.88,17.88,East,Credit Card,4.99
T1490,2022-01-10,C1471,Wireless Earbuds,Electronics,1,79.99,79.99,North,PayPal,9.99
T1491,2022-01-10,C1673,Yoga Mat,Sports,1,29.99,29.99,South,Debit Card,9.99
T1492,2022-01-10,C2746,Coffee Maker,Home,3,89.99,269.97,West,Debit Card,4.99
T1493,2022-01-10,C3623,Bluetooth Speaker,Electronics,2,69.99,139.98,West,Gift Card,0.0
T1494,2022-01-10,C1808,Kitchen Knife Set,Home,2,99.99,199.98,West,Gift Card,4.99
T1495,2022-01-10,C1842,Wireless Earbuds,Electronics,1,79.99,79.99,East,Credit Card,9.99
T1496,2022-01-10,C3199,Yoga Mat,Sports,1,29.99,29.99,South,PayPal,4.99
T1497,2022-01-10,C2074,Running Shoes,Sports,1,119.99,119.99,West,PayPal,9.99
T1498,2022-01-10,C3404,Desk Lamp,Home,1,39.99,39.99,North,PayPal,4.99
T1499,2022-01-10,C4333,Phone Case,Electronics,2,19.99,39.98,East,Credit Card,9.99
T1500,2022-01-10,C1977,Coffee Maker,Home,2,89.99,179.98,East,Credit Card,0.0
T1501,2022-01-10,C3092,Water Bottle,Sports,3,24.99,74.97,West,Gift Card,9.99
T1502,2022-01-10,C2732,Coffee Maker,Home,3,89.99,269.97,South,Gift Card,9.99
T1503,2022-01-10,C3642,Notebook Set,Office,1,14.99,14.99,South,Debit Card,4.99
T1504,2022-01-10,C2847,Laptop Stand,Electronics,2,40.64,81.28,Central,Credit Card,4.99
T1505,2022-01-10,C1799,Wireless Earbuds,Electronics,2,79.99,159.98,West,Gift Card,4.99
T1506,2022-01-10,C3908,Bluetooth Speaker,Electronics,2,69.99,139.98,West,Gift Card,0.0
T1507,2022-01-10,C4259,Yoga Mat,Sports,1,29.99,29.99,South,PayPal,0.0
T1508,2022-01-10,C2182,Laptop Stand,Electronics,1,49.99,49.99,South,Gift Card,9.99
T1509,2022-01-10,C3028,Kitchen Knife Set,Home,1,99.99,99.99,Central,Credit Card,9.99
T1510,2022-01-10,C3224,Yoga Mat,Sports,3,29.99,89.97,East,Credit Card,9.99
T1511,2022-01-10,C2741,Phone Case,Electronics,1,19.99,19.99,North,Debit Card,4.99
T1512,2022-01-10,C2427,Wireless Earbuds,Electronics,1,79.99,79.99,North,Gift Card,0.0
T1513,2022-01-10,C4021,Running Shoes,Sports,1,119.99,119.99,Central,PayPal,9.99
T1514,2022-01-10,C1679,Backpack,Office,1,59.99,59.99,Central,Debit Card,0.0
T1515,2022-01-10,C3335,Running Shoes,Sports,1,119.99,119.99,East,PayPal,9.99
T1516,2022-01-10,C3883,Notebook Set,Office,1,14.99,14.99,East,PayPal,9.99
T1517,2022-01-10,C3107,Laptop Stand,Electronics,1,49.99,49.99,North,Debit Card,4.99
T1518,2022-01-10,C4551,Wireless Earbuds,Electronics,1,79.99,79.99,South,Debit Card,0.0
T1519,2022-01-10,C4393,Coffee Maker,Home,2,89.99,179.98,South,Gift Card,4.99
T1520,2022-01-10,C2100,Coffee Maker,Home,1,89.99,89.99,West,Gift Card,4.99
T1521,2022-01-10,C4604,Yoga Mat,Sports,2,29.99,59.98,North,Gift Card,9.99
T1522,2022-01-10,C4835,Kitchen Knife Set,Home,1,99.99,99.99,East,Gift Card,4.99
T1523,2022-01-10,C4559,Water Bottle,Sports,1,24.99,24.99,North,Gift Card,9.99
T1524,2022-01-10,C4482,Bluetooth Speaker,Electronics,2,69.99,139.98,North,Gift Card,0.0
T1525,2022-01-10,C3026,Desk Lamp,Home,1,39.99,39.99,East,PayPal,4.99
T1526,2022-01-10,C1534,Water Bottle,Sports,1,24.99,24.99,Central,Gift Card,4.99
T1527,2022-01-10,C1188,Bluetooth Speaker,Electronics,1,69.99,69.99,North,Gift Card,0.0
T1528,2022-01-10,C1647,Yoga Mat,Sports,2,29.99,59.98,West,Gift Card,0.0
T1529,2022-01-10,C3820,Desk Lamp,Home,1,39.99,39.99,South,PayPal,0.0
T1530,2022-01-10,C1337,Laptop Stand,Electronics,2,41.1,82.19,East,Debit Card,0.0
T1531,2022-01-10,C3973,Desk Lamp,Home,1,39.99,39.99,South,Gift Card,9.99
T1532,2022-01-10,C1004,Yoga Mat,Sports,1,29.99,29.99,South,Gift Card,0.0
T1533,2022-01-10,C3127,Coffee Maker,Home,1,89.99,89.99,West,Credit Card,0.0
T1534,2022-01-11,C1493,Kitchen Knife Set,Home,1,99.99,99.99,West,,4.99
T1535,2022-01-11,C1365,Yoga Mat,Sports,1,29.99,29.99,North,Credit Card,4.99
T1536,2022-01-11,C1561,Water Bottle,Sports,2,24.99,49.98,West,Debit Card,9.99
T1537,2022-01-11,C1034,Bluetooth Speaker,Electronics,1,59.92,59.92,Central,Debit Card,4.99
T1538,2022-01-11,C3572,Water Bottle,Sports,1,24.99,24.99,South,Gift Card,9.99
T1539,2022-01-11,C1889,Bluetooth Speaker,Electronics,2,69.99,139.98,North,Credit Card,0.0
T1540,2022-01-11,C2572,Yoga Mat,Sports,1,29.99,29.99,East,Gift Card,4.99
T1541,2022-01-11,C3640,Coffee Maker,Home,1,89.99,89.99,North,Debit Card,9.99
T1542,2022-01-11,C3488,Backpack,Office,2,59.99,119.98,East,Credit Card,9.99
T1543,2022-01-11,C3485,Laptop Stand,Electronics,2,49.99,99.98,Central,Debit Card,9.99
T1544,2022-01-11,C1223,Desk Lamp,Home,1,39.99,39.99,South,Gift Card,4.99
T1545,2022-01-11,C3613,Yoga Mat,Sports,2,29.99,59.98,Central,Credit Card,9.99
T1546,2022-01-11,C4825,Wireless Earbuds,Electronics,1,79.99,79.99,East,Debit Card,4.99
T1547,2022-01-11,C3237,Backpack,Office,1,59.99,59.99,South,Gift Card,0.0
T1548,2022-01-11,C1056,Wireless Earbuds,Electronics,1,79.99,79.99,East,Debit Card,0.0
T1549,2022-01-11,C2630,Wireless Earbuds,Electronics,3,79.99,239.97,Central,PayPal,9.99
T1550,2022-01-11,C2701,Kitchen Knife Set,Home,1,99.99,99.99,West,Gift Card,0.0
T1551,2022-01-11,C3523,Bluetooth Speaker,Electronics,1,69.99,69.99,South,PayPal,0.0
T1552,2022-01-11,C4990,Laptop Stand,Electronics,1,46.7,46.7,South,PayPal,4.99
T1553,2022-01-11,C4418,Backpack,Office,1,59.99,59.99,North,PayPal,9.99
T1554,2022-01-11,C4467,Desk Lamp,Home,1,39.99,39.99,South,Credit Card,0.0
T1555,2022-01-11,C1475,Yoga Mat,Sports,1,29.99,29.99,West,Credit Card,4.99
T1556,2022-01-11,C4033,Bluetooth Speaker,Electronics,1,69.99,69.99,South,Credit Card,0.0
T1557,2022-01-11,C3033,Kitchen Knife Set,Home,1,75.22,75.22,East,PayPal,0.0
T1558,2022-01-11,C2100,Water Bottle,Sports,1,22.65,22.65,North,Credit Card,4.99
T1559,2022-01-11,C1261,Desk Lamp,Home,1,39.99,39.99,East,Credit Card,4.99
T1560,2022-01-11,C1227,Phone Case,Electronics,1,19.99,19.99,West,Debit Card,4.99
T1561,2022-01-11,C1421,Coffee Maker,Home,1,89.99,89.99,Central,Credit Card,0.0
T1562,2022-01-11,C1180,Kitchen Knife Set,Home,2,99.99,199.98,North,Debit Card,0.0
T1563,2022-01-11,C4769,Phone Case,Electronics,1,19.99,19.99,South,Debit Card,0.0
T1564,2022-01-11,C3924,Notebook Set,Office,1,14.99,14.99,West,Debit Card,4.99
T1565,2022-01-11,C3950,Running Shoes,Sports,1,119.99,119.99,East,PayPal,0.0
T1566,2022-01-11,C3056,Backpack,Office,1,59.99,59.99,North,Debit Card,0.0
T1567,2022-01-11,C4907,Notebook Set,Office,1,14.99,14.99,West,Credit Card,4.99
